name	multiverseId
Gisela, the Broken Blade // Brisela, Voice of Nightmares	414319
Give No Ground	414320
Guardian of Pilgrims	414321
Ironclad Slayer	414322
Ironwright's Cleansing	414323
Lone Rider // It That Rides as One	414324
Lone Rider // It That Rides as One	414325
Long Road Home	414326
Lunarch Mantle	414327
Providence	414329
Repel the Abominable	414330
Sanctifier of Souls	414331
Selfless Spirit	414332
Sigarda's Aid	414333
Sigardian Priest	414334
Spectral Reserves	414335
Steadfast Cathar	414336
Subjugator Angel	414337
Thalia, Heretic Cathar	414338
Thalia's Lancers	414339
Thraben Standard Bearer	414340
Advanced Stitchwing	414341
Chilling Grasp	414342
Coax from the Blind Eternities	414343
Contingency Plan	414344
Curious Homunculus // Voracious Reader	414346
Curious Homunculus // Voracious Reader	414347
Displace	414348
Docent of Perfection // Final Iteration	414349
Docent of Perfection // Final Iteration	414350
Drag Under	414351
Enlightened Maniac	414352
Exultant Cultist	414353
Fogwalker	414354
Fortune's Favor	414355
Geist of the Archives	414356
Grizzled Angler // Grisly Anglerfish	414357
Grizzled Angler // Grisly Anglerfish	414358
Identity Thief	414359
Imprisoned in the Moon	414360
Ingenious Skaab	414361
Laboratory Brute	414362
Lunar Force	414363
Mausoleum Wanderer	414364
Mind's Dilation	414365
Nebelgast Herald	414366
Niblis of Frost	414367
Scour the Laboratory	414368
Spontaneous Mutation	414369
Summary Dismissal	414370
Take Inventory	414371
Tattered Haunter	414372
Unsubstantiate	414374
Wharf Infiltrator	414375
Boon of Emrakul	414376
Borrowed Malevolence	414377
Cemetery Recruitment	414378
Certain Death	414379
Collective Brutality	414380
Cryptbreaker	414381
Dark Salvation	414382
Dusk Feaster	414383
Gavony Unhallowed	414384
Graf Harvest	414385
Graf Rats // Chittering Host	414386
Haunted Dead	414387
Liliana, the Last Hope	414388
Liliana's Elite	414389
Markov Crusader	414390
Noosegraf Mob	414394
Oath of Liliana	414395
Olivia's Dragoon	414396
Prying Questions	414397
Ruthless Disposal	414399
Skirsdag Supplicant	414400
Strange Augmentation	414401
Stromkirk Condemned	414402
Succumb to Temptation	414403
Thraben Foulbloods	414404
Tree of Perdition	414405
Vampire Cutthroat	414406
Voldaren Pariah // Abolisher of Bloodlines	414407
Voldaren Pariah // Abolisher of Bloodlines	414408
Wailing Ghoul	414409
Weirded Vampire	414410
Whispers of Emrakul	414411
Abandon Reason	414412
Alchemist's Greeting	414413
Assembled Alphas	414414
Bedlam Reveler	414415
Blood Mist	414416
Bold Impaler	414417
Borrowed Hostility	414418
Brazen Wolves	414419
Collective Defiance	414420
Conduit of Storms // Conduit of Emrakul	414421
Conduit of Storms // Conduit of Emrakul	414422
Deranged Whelp	414423
Distemper of the Blood	414424
Falkenrath Reaver	414425
Furyblade Vampire	414426
Galvanic Bombardment	414427
Harmless Offering	414430
Impetuous Devils	414431
Incendiary Flow	414432
Insatiable Gorgers	414433
Make Mischief	414434
Mirrorwing Dragon	414435
Nahiri's Wrath	414436
Otherworldly Outburst	414437
Prophetic Ravings	414438
Savage Alliance	414439
Shreds of Sanity	414440
Smoldering Werewolf // Erupting Dreadwolf	414441
Smoldering Werewolf // Erupting Dreadwolf	414442
Spreading Flames	414443
Stensia Banquet	414444
Stensia Innkeeper	414445
Stromkirk Occultist	414446
Thermo-Alchemist	414447
Vildin-Pack Outcast // Dronepack Kindred	414448
Vildin-Pack Outcast // Dronepack Kindred	414449
Weaver of Lightning	414450
Backwoods Survivalists	414451
Bloodbriar	414452
Clear Shot	414453
Crop Sigil	414454
Crossroads Consecrator	414455
Eldritch Evolution	414456
Emrakul's Evangel	414457
Emrakul's Influence	414458
Foul Emissary	414459
Gnarlwood Dryad	414460
Bruna, the Fading Light // Brisela, Voice of Nightmares	414304
Brisela, Voice of Nightmares	414305
Grapple with the Past	414461
Ishkanah, Grafwidow	414463
Kessig Prowler // Sinuous Predator	414464
Kessig Prowler // Sinuous Predator	414465
Noose Constrictor	414466
Permeating Mass	414467
Primal Druid	414469
Shrill Howler // Howling Chorus	414470
Shrill Howler // Howling Chorus	414471
Somberwald Stag	414472
Spirit of the Hunt	414473
Splendid Reclamation	414474
Springsage Ritual	414475
Swift Spinner	414476
Tangleclaw Werewolf // Fibrous Entangler	414477
Tangleclaw Werewolf // Fibrous Entangler	414478
Ulvenwald Captive // Ulvenwald Abomination	414479
Ulvenwald Captive // Ulvenwald Abomination	414480
Ulvenwald Observer	414481
Waxing Moon	414482
Wolfkin Bond	414483
Woodcutter's Grit	414484
Woodland Patrol	414485
Bloodhall Priest	414486
Campaign of Vengeance	414487
Gisa and Geralf	414488
Grim Flayer	414489
Heron's Grace Champion	414490
Mercurial Geists	414491
Mournwillow	414492
Spell Queller	414494
Tamiyo, Field Researcher	414495
Ulrich of the Krallenhorde // Ulrich, Uncontested Alpha	414496
Ulrich of the Krallenhorde // Ulrich, Uncontested Alpha	414497
Cathar's Shield	414498
Cryptolith Fragment // Aurora of Emrakul	414499
Cryptolith Fragment // Aurora of Emrakul	414500
Cultist's Staff	414501
Field Creeper	414502
Geist-Fueled Scarecrow	414503
Lupine Prototype	414504
Slayer's Cleaver	414505
Soul Separator	414506
Stitcher's Graft	414507
Thirsting Axe	414509
Geier Reach Sanitarium	414510
Hanweir Battlements // Hanweir, the Writhing Township	414511
Nephalia Academy	414512
Midnight Scavengers // Chittering Host	414391
Chittering Host	414392
Archon of Justice	146006
Ballynock Trapper	153480
Cenn's Enlistment	153469
Endless Horizons	157975
Endure	157199
Flickerwisp	151089
Hallowed Burial	157394
Kithkin Spellduster	152096
Kithkin Zealot	154346
Light from Within	151139
Loyal Gyrfalcon	151059
Patrol Signaler	157210
Recumbent Bliss	153435
Spirit of the Hearth	151169
Springjack Shepherd	153032
Suture Spirit	153420
Banishing Knack	154350
Cache Raiders	153419
Dream Fracture	153036
Dream Thief	157207
Glamerdye	153439
Glen Elendra Archmage	157977
Idle Thoughts	157412
Indigo Faerie	153422
Inundate	142010
Merrow Levitator	151088
Oona's Grace	153475
Razorfin Abolisher	153442
Sanity Grinding	157204
Talonrend	153430
Wake Thrasher	157405
Wilderness Hypnotist	153476
Ashling, the Extinguisher	151137
Creakwood Ghoul	157206
Crumbling Ashes	158103
Lingering Tormentor	147437
Merrow Bonegnawer	151158
Necroskitter	152080
Needle Specter	153474
Nightmare Incursion	157414
Raven's Crime	153487
Smoldering Butcher	157211
Soot Imp	158900
Soul Reap	151150
Soul Snuffers	142054
Syphon Life	153447
Talara's Bane	151142
Umbra Stalker	157399
Chaotic Backlash	158903
Cinder Pyromancer	151067
Duergar Cave-Guard	153437
Fiery Bombardment	157200
Flame Jab	153432
Hatchet Bully	147413
Hateflayer	152155
Heartlash Cinder	141942
Hotheaded Giant	153426
Impelled Giant	152049
Outrage Shaman	153473
Puncture Blast	152034
Rekindled Flame	158108
Stigma Lasher	153049
Thunderblust	157411
Unwilling Recruit	157202
Aerie Ouphes	153427
Bloom Tender	158901
Duskdale Wurm	151164
Helix Pinnacle	150992
Marshdrinker Giant	142015
Monstrify	153441
Nettle Sentinel	151095
Primalcrux	153431
Regal Force	147373
Savage Conception	153438
Swirling Spriggan	154348
Talara's Battalion	157395
Tilling Treefolk	151096
Twinblade Slasher	153436
Wickerbough Elder	151097
Batwing Brume	157407
Beckon Apparition	157415
Bloodied Ghost	151098
Cauldron Haze	151060
Deathbringer Liege	157288
Divinity of Pride	150995
Edge of the Divinity	151155
Evershrike	157978
Gwyllion Hedge-Mage	159069
Harvest Gwyllion	152089
Nightsky Mimic	151099
Nip Gwyllion	150986
Pyrrhic Revival	157397
Restless Apparition	157291
Stillmoon Cavalier	153037
Unmake	151083
Voracious Hatchling	153444
Call the Skybreaker	157400
Clout of the Dominus	152092
Crackleburr	157420
Crag Puca	157285
Dominus of Fealty	151154
Inside Out	154263
Mindwrack Liege	151132
Mirror Sheen	152106
Noggle Bandit	157286
Noggle Bridgebreaker	158899
Noggle Hedge-Mage	159066
Noggle Ransacker	152032
Nucklavee	153058
Riverfall Mimic	151068
Shrewd Hatchling	153486
Stream Hopper	151124
Unnerving Assault	157416
Canker Abomination	152033
Cankerous Thirst	157393
Creakwood Liege	157406
Deity of Scars	153488
Desecrator Hag	157419
Doomgape	146010
Drain the Well	151079
Gift of the Deity	151153
Hag Hedge-Mage	157980
Noxious Hatchling	153448
Odious Trow	150977
Quillspike	152086
Rendclaw Trow	158902
Sapling of Colfenor	157973
Stalker Hag	151120
Woodlurker Mimic	158599
Worm Harvest	151135
Balefire Liege	158104
Battlegate Mimic	151165
Belligerent Hatchling	153478
Double Cleave	153039
Duergar Assailant	150975
Duergar Hedge-Mage	159068
Duergar Mine-Captain	151106
Figure of Destiny	158106
Fire at Will	151149
Hearthfire Hobgoblin	157201
Hobgoblin Dragoon	151090
Moonhold	157403
Nobilis of War	154258
Rise of the Hobgoblins	151114
Scourge of the Nobilis	152015
Spitemare	152044
Waves of Aggression	158107
Cold-Eyed Selkie	153471
Fable of Wolf and Owl	152087
Favor of the Overbeing	151118
Gilder Bairn	152046
Grazing Kelpie	153428
Groundling Pouncer	153056
Invert the Skies	151108
Murkfiend Liege	152091
Overbeing of Myth	151151
Selkie Hedge-Mage	159067
Shorecrasher Mimic	151147
Slippery Bogle	150999
Snakeform	157401
Spitting Image	154261
Sturdy Hatchling	153477
Trapjaw Kelpie	152140
Wistful Selkie	151143
Altar Golem	157974
Antler Skulkin	158293
Fang Skulkin	158296
Hoof Skulkin	158294
Jawbone Skulkin	158295
Leering Emblem	157971
Scarecrone	157979
Shell Skulkin	158297
Ward of Bones	157972
Cascade Bluffs	153433
Fetid Heath	153446
Flooded Grove	153481
Rugged Prairie	153434
Springjack Pasture	157976
Twilight Mire	153425
High Ground	6169
Paladin en-Vec	5199
Peace of Mind	6039
Soul Warden	6033
Standing Troops	6032
Treasure Hunter	6042
Curiosity	6060
Merfolk Looter	6056
Robe of Mirrors	6059
Treasure Trove	6070
Nausea	6088
Thrull Surgeon	6082
Anarchist	6110
Maniacal Rage	6109
Pandemonium	6126
Seismic Assault	6130
Elvish Berserker	6133
Mirri, Cat Warrior	6155
Reclaim	6139
Coat of Arms	6162
Mindless Automaton	5171
Spellbook	6158
Icatian Priest	1993
Orcish Spy	1962
Orcish Spy	1961
Orcish Spy	1963
Thallid	1924
Thallid	1926
Thallid	1927
Thallid	1925
Icatian Javelineers	1987
Goblin Grenade	1951
Goblin Grenade	1952
Goblin Grenade	1953
Orgg	1968
Icatian Javelineers	1986
Icatian Javelineers	1985
Ugin, the Spirit Dragon	391948
Abzan Advantage	391781
Abzan Runemark	391784
Abzan Skycaptain	391785
Arashin Cleric	391791
Aven Skirmisher	391797
Channel Harm	391808
Citadel Siege	391809
Daghatar the Adamant	391815
Dragon Bell Monk	391822
Dragonscale General	391824
Elite Scaleguard	391826
Great-Horn Krushok	391848
Honor's Reward	391854
Jeskai Barricade	391861
Lightform	391867
Lotus-Eye Mystics	391870
Mardu Woe-Reaper	391877
Mastery of the Unseen	391878
Monastery Mentor	391883
Pressure Point	391896
Rally the Ancestors	391901
Sage's Reverie	391910
Sandblast	391912
Sandsteppe Outcast	391914
Soul Summons	391926
Soulfire Grand Master	391927
Valorous Stance	391950
Wandering Champion	391952
Wardscale Dragon	391955
Aven Surveyor	391798
Cloudform	391810
Enhanced Awareness	391827
Fascination	391829
Frost Walker	391841
Jeskai Infiltrator	391862
Jeskai Runemark	391863
Jeskai Sage	391864
Lotus Path Djinn	391869
Marang River Prowler	391872
Mindscour Dragon	391880
Mistfire Adept	391881
Monastery Siege	391884
Neutralizing Blast	391887
Rakshasa's Disdain	391900
Reality Shift	391903
Refocus	391904
Renowned Weaponsmith	391905
Rite of Undoing	391907
Sage-Eye Avengers	391911
Shifting Loyalties	391919
Shu Yun, the Silent Tempest	391921
Sultai Skullkeeper	391932
Supplant Form	391933
Temporal Trespass	391939
Torrent Elemental	391945
Whisk Away	391956
Will of the Naga	391961
Write into Being	391964
Alesha's Vanguard	391788
Ancestral Vengeance	391790
Archfiend of Depravity	391795
Battle Brawler	391800
Brutal Hordechief	391806
Crux of Fate	391813
Dark Deal	391816
Diplomacy of the Wastes	391819
Fearsome Awakening	391830
Ghastly Conscription	391843
Grave Strength	391847
Gurmag Angler	391850
Hooded Assassin	391855
Mardu Shadowspear	391875
Mardu Strike Leader	391876
Merciless Executioner	391879
Noxious Dragon	391888
Orc Sureshot	391890
Palace Siege	391892
Qarsi High Priest	391898
Reach of Shadows	391902
Sibsig Host	391922
Sibsig Muckdraggers	391923
Soulflayer	391928
Sultai Emissary	391930
Sultai Runemark	391931
Tasigur, the Golden Fang	391937
Tasigur's Cruelty	391938
Alesha, Who Smiles at Death	391787
Arcbond	391793
Bathe in Dragonfire	391799
Bloodfire Enforcers	391803
Break Through the Line	391805
Collateral Damage	391811
Defiant Ogre	391817
Dragonrage	391823
Fierce Invocation	391832
Flamerush Rider	391833
Flamewake Phoenix	391834
Friendly Fire	391838
Goblin Heelcutter	391845
Gore Swine	391846
Humble Defector	391856
Hungering Yeti	391857
Lightning Shrieker	391868
Mardu Runemark	391873
Mardu Scout	391874
Mob Rule	391882
Outpost Siege	391891
Rageform	391899
Shaman of the Great Hunt	391917
Shockmaw Dragon	391920
Smoldering Efreet	391925
Temur Battle Rage	391940
Vaultbreaker	391951
Wild Slash	391959
Abzan Beastmaster	391782
Abzan Kin-Guard	391783
Ainok Guide	391786
Ambush Krotiq	391789
Arashin War Beast	391792
Archers of Qarsi	391794
Battlefront Krushok	391801
Cached Defenses	391807
Destructor Dragon	391818
Feral Krushok	391831
Formless Nurturing	391837
Frontier Mastodon	391839
Frontier Siege	391840
Fruit of the First Tree	391842
Map the Wastes	391871
Return to the Earth	391906
Ruthless Instincts	391909
Sandsteppe Mastodon	391913
Shamanic Revelation	391918
Sudden Reclamation	391929
Temur Runemark	391941
Temur Sabertooth	391942
Temur War Shaman	391943
Warden of the First Tree	391954
Whisperer of the Wilds	391957
Whisperwood Elemental	391958
Wildcall	391960
Winds of Qal Sisma	391962
Yasova Dragonclaw	391965
Atarka, World Render	391796
Cunning Strike	391814
Dromoka, the Eternal	391825
Ethereal Ambush	391828
Grim Contest	391849
Harsh Sustenance	391851
Kolaghan, the Storm's Fury	391866
Ojutai, Soul of Winter	391889
Silumgar, the Drifting Death	391924
War Flare	391953
Goblin Boom Keg	391844
Hero's Blade	391852
Hewed Stone Retainers	391853
Pilgrim of the Fires	391893
Scroll of the Masters	391916
Ugin's Construct	391949
Crucible of the Spirit Dragon	391812
Angel of Salvation	130345
Augur il-Vec	132212
Barren Glory	136048
Chronomantic Escape	126204
Dust of Moments	136207
Even the Odds	136192
Gift of Granite	136200
Intervention Pact	130680
Judge Unworthy	126164
Knight of Sursi	130698
Lost Auramancers	126146
Magus of the Moat	136148
Marshaling Cry	130689
Saltskitter	130320
Samite Censer-Bearer	130327
Scout's Warning	126200
Spirit en-Dal	132221
Aven Mindcensor	136204
Blade of the Sixth Pride	130676
Bound in Silence	130334
Daybreak Coronet	130635
Goldmeadow Lookout	130311
Imperial Mask	136201
Lucent Liminid	130691
Lumithread Field	126186
Lymph Sliver	126165
Mistmeadow Skulk	130346
Oriss, Samite Guardian	136210
Patrician's Scorn	136213
Ramosian Revivalist	136145
Seht's Tiger	130347
Aven Augur	132225
Cloudseeder	130309
Cryptic Annelid	126141
Delay	132228
Foresee	130669
Infiltrator il-Kor	130694
Leaden Fists	126139
Maelstrom Djinn	136195
Magus of the Future	136051
Mystic Speculation	126156
Pact of Negation	130701
Reality Strobe	126153
Take Possession	136199
Unblinking Bleb	130342
Venser, Shaper Savant	136209
Venser's Diffusion	136197
Arcanum Wings	136055
Blind Phantasm	126143
Bonded Fetch	132229
Linessa, Zephyr Mage	136198
Logic Knot	126151
Mesmeric Sliver	136202
Narcomoeba	136140
Nix	130564
Sarcomite Myr	136212
Second Wind	136158
Shapeshifter's Marrow	136214
Spellweaver Volute	136032
Spin into Myth	130344
Vedalken Aethermage	130325
Whip-Spine Drake	126178
Augur of Skulls	132224
Cutthroat il-Dal	126177
Festering March	126131
Gibbering Descent	130690
Grave Peril	126159
Ichor Slick	130683
Lost Hours	130332
Magus of the Abyss	136033
Minions' Murmurs	130316
Nihilith	136206
Oblivion Crown	132219
Pooling Venom	136211
Putrid Cyclops	126148
Shimian Specter	126134
Skirk Ridge Exhumer	130314
Slaughter Pact	130704
Stronghold Rats	136056
Bitter Ordeal	136049
Bridge from Below	136054
Death Rattle	136043
Deepcavern Imp	132226
Fleshwrither	132220
Frenzy Sliver	126187
Grave Scrabbler	132211
Korlash, Heir to Blackblade	136208
Mass of Ghouls	126158
Snake Cult Initiation	130708
Street Wraith	136205
Tombstalker	136041
Witch's Mist	132222
Yixlid Jailer	130702
Arc Blade	126193
Bogardan Lancer	126161
Char-Rumbler	130582
Emberwilde Augur	132214
Fatal Attraction	130699
Gathan Raiders	130707
Haze of Rage	130328
Magus of the Moon	136152
Molten Disaster	136154
Pact of the Titan	130638
Pyromancer's Swath	136216
Riddle of Lightning	126199
Rift Elemental	130591
Scourge of Kher Ridges	136161
Shivan Sand-Mage	126201
Sparkspitter	130341
Bloodshot Trainee	130686
Boldwyr Intimidator	130672
Emblem of the Warmind	136215
Flowstone Embrace	132227
Fomori Nomad	126149
Ghostfire	136044
Grinning Ignus	136040
Henchfiend of Ukor	130695
Homing Sliver	126162
Shah of Naar Isle	136137
Skizzik Surger	136160
Steamflogger Boss	136151
Storm Entity	130675
Tarox Bladewing	136139
